id,name,income
17203,".Woodford County, Illinois",72247.00
18001,"Adams County, Indiana",56693.00
18003,"Allen County, Indiana",54473.00
18005,"Bartholomew County, Indiana",63067.00
18007,"Benton County, Indiana",51649.00
18009,"Blackford County, Indiana",45161.00
18011,"Boone County, Indiana",85876.00
18013,"Brown County, Indiana",60944.00
18015,"Carroll County, Indiana",57092.00
18017,"Cass County, Indiana",48598.00
18019,"Clark County, Indiana",56774.00
18021,"Clay County, Indiana",52699.00
18023,"Clinton County, Indiana",51730.00
18025,"Crawford County, Indiana",44152.00
18027,"Daviess County, Indiana",55434.00
18029,"Dearborn County, Indiana",66502.00
18031,"Decatur County, Indiana",57441.00
18033,"DeKalb County, Indiana",58987.00
18035,"Delaware County, Indiana",43096.00
18037,"Dubois County, Indiana",62126.00
18039,"Elkhart County, Indiana",59251.00
18041,"Fayette County, Indiana",47737.00
18043,"Floyd County, Indiana",64992.00
18045,"Fountain County, Indiana",53493.00
18047,"Franklin County, Indiana",62251.00
18049,"Fulton County, Indiana",52798.00
18051,"Gibson County, Indiana",56960.00
18053,"Grant County, Indiana",45138.00
18055,"Greene County, Indiana",46835.00
18057,"Hamilton County, Indiana",101740.00
18059,"Hancock County, Indiana",73831.00
18061,"Harrison County, Indiana",60379.00
18063,"Hendricks County, Indiana",80834.00
18065,"Henry County, Indiana",50183.00
18067,"Howard County, Indiana",55365.00
18069,"Huntington County, Indiana",53809.00
18071,"Jackson County, Indiana",55518.00
18073,"Jasper County, Indiana",66720.00
18075,"Jay County, Indiana",48392.00
18077,"Jefferson County, Indiana",51031.00
18079,"Jennings County, Indiana",51560.00
18081,"Johnson County, Indiana",69880.00
18083,"Knox County, Indiana",48606.00
18085,"Kosciusko County, Indiana",57367.00
18087,"LaGrange County, Indiana",67498.00
18089,"Lake County, Indiana",55280.00
18091,"LaPorte County, Indiana",52095.00
18093,"Lawrence County, Indiana",53187.00
18095,"Madison County, Indiana",49522.00
18097,"Marion County, Indiana",48409.00
18099,"Marshall County, Indiana",55766.00
18101,"Martin County, Indiana",55444.00
18103,"Miami County, Indiana",47624.00
18105,"Monroe County, Indiana",48883.00
18107,"Montgomery County, Indiana",53700.00
18109,"Morgan County, Indiana",66151.00
18111,"Newton County, Indiana",53060.00
18113,"Noble County, Indiana",61341.00
18115,"Ohio County, Indiana",58022.00
18117,"Orange County, Indiana",44968.00
18119,"Owen County, Indiana",49731.00
18121,"Parke County, Indiana",49639.00
18123,"Perry County, Indiana",52332.00
18125,"Pike County, Indiana",54265.00
18127,"Porter County, Indiana",69298.00
18129,"Posey County, Indiana",68162.00
18131,"Pulaski County, Indiana",49730.00
18133,"Putnam County, Indiana",54718.00
18135,"Randolph County, Indiana",46441.00
18137,"Ripley County, Indiana",57436.00
18139,"Rush County, Indiana",53271.00
18141,"St Joseph County, Indiana",54674.00
18143,"Scott County, Indiana",44913.00
18145,"Shelby County, Indiana",57193.00
18147,"Spencer County, Indiana",56862.00
18149,"Starke County, Indiana",49972.00
18151,"Steuben County, Indiana",58295.00
18153,"Sullivan County, Indiana",47554.00
18155,"Switzerland County, Indiana",47713.00
18157,"Tippecanoe County, Indiana",52269.00
18159,"Tipton County, Indiana",60896.00
18161,"Union County, Indiana",50300.00
18163,"Vanderburgh County, Indiana",50500.00
18165,"Vermillion County, Indiana",49287.00
18167,"Vigo County, Indiana",48335.00
18169,"Wabash County, Indiana",51487.00
18171,"Warren County, Indiana",60596.00
18173,"Warrick County, Indiana",75534.00
18175,"Washington County, Indiana",44534.00
18177,"Wayne County, Indiana",45130.00
18179,"Wells County, Indiana",60010.00
18181,"White County, Indiana",58380.00
18183,"Whitley County, Indiana",67758.00
19001,"Adair County, Iowa",54282.00
19003,"Adams County, Iowa",51577.00
19005,"Allamakee County, Iowa",53359.00
19007,"Appanoose County, Iowa",44298.00
19009,"Audubon County, Iowa",51210.00
19011,"Benton County, Iowa",62799.00
19013,"Black Hawk County, Iowa",52320.00
19015,"Boone County, Iowa",63099.00
19017,"Bremer County, Iowa",74646.00
19019,"Buchanan County, Iowa",59724.00
19021,"Buena Vista County, Iowa",52683.00
19023,"Butler County, Iowa",57971.00
19025,"Calhoun County, Iowa",54865.00
19027,"Carroll County, Iowa",60531.00
19029,"Cass County, Iowa",50356.00
19031,"Cedar County, Iowa",67597.00
19033,"Cerro Gordo County, Iowa",51939.00
19035,"Cherokee County, Iowa",56312.00
19037,"Chickasaw County, Iowa",64190.00
19039,"Clarke County, Iowa",52541.00
19041,"Clay County, Iowa",56338.00
19043,"Clayton County, Iowa",53968.00
19045,"Clinton County, Iowa",51317.00
19047,"Crawford County, Iowa",54828.00
19049,"Dallas County, Iowa",87267.00
19051,"Davis County, Iowa",54830.00
19053,"Decatur County, Iowa",41101.00
19055,"Delaware County, Iowa",61342.00
19057,"Des Moines County, Iowa",51805.00
19059,"Dickinson County, Iowa",55603.00
19061,"Dubuque County, Iowa",60367.00
19063,"Emmet County, Iowa",51497.00
19065,"Fayette County, Iowa",50893.00
19067,"Floyd County, Iowa",53811.00
19069,"Franklin County, Iowa",59367.00
19071,"Fremont County, Iowa",54658.00
19073,"Greene County, Iowa",51861.00
19075,"Grundy County, Iowa",65060.00
19077,"Guthrie County, Iowa",60306.00
19079,"Hamilton County, Iowa",56738.00
19081,"Hancock County, Iowa",60859.00
19083,"Hardin County, Iowa",55303.00
19085,"Harrison County, Iowa",60044.00
19087,"Henry County, Iowa",55856.00
19089,"Howard County, Iowa",53500.00
19091,"Humboldt County, Iowa",60166.00
19093,"Ida County, Iowa",60312.00
19095,"Iowa County, Iowa",64188.00
19097,"Jackson County, Iowa",54663.00
19099,"Jasper County, Iowa",60378.00
19101,"Jefferson County, Iowa",46715.00
19103,"Johnson County, Iowa",64387.00
19105,"Jones County, Iowa",55405.00
19107,"Keokuk County, Iowa",52122.00
19109,"Kossuth County, Iowa",55486.00
19111,"Lee County, Iowa",48241.00
19113,"Linn County, Iowa",64878.00
19115,"Louisa County, Iowa",49585.00
19117,"Lucas County, Iowa",49956.00
19119,"Lyon County, Iowa",69048.00
19121,"Madison County, Iowa",74794.00
19123,"Mahaska County, Iowa",56492.00
19125,"Marion County, Iowa",63491.00
19127,"Marshall County, Iowa",59552.00
19129,"Mills County, Iowa",64271.00
19131,"Mitchell County, Iowa",59558.00
19133,"Monona County, Iowa",50530.00
19135,"Monroe County, Iowa",56541.00
19137,"Montgomery County, Iowa",49966.00
19139,"Muscatine County, Iowa",58465.00
19141,"O'Brien County, Iowa",53147.00
19143,"Osceola County, Iowa",60627.00
19145,"Page County, Iowa",54313.00
19147,"Palo Alto County, Iowa",55322.00
19149,"Plymouth County, Iowa",66360.00
19151,"Pocahontas County, Iowa",55865.00
19153,"Polk County, Iowa",68479.00
19155,"Pottawattamie County, Iowa",56337.00
19157,"Poweshiek County, Iowa",56170.00
19159,"Ringgold County, Iowa",48754.00
19161,"Sac County, Iowa",56698.00
19163,"Scott County, Iowa",59865.00
19165,"Shelby County, Iowa",58862.00
19167,"Sioux County, Iowa",70162.00
19169,"Story County, Iowa",57464.00
19171,"Tama County, Iowa",56954.00
19173,"Taylor County, Iowa",47781.00
19175,"Union County, Iowa",49887.00
19177,"Van Buren County, Iowa",47905.00
19179,"Wapello County, Iowa",48226.00
19181,"Warren County, Iowa",78192.00
19183,"Washington County, Iowa",65849.00
19185,"Wayne County, Iowa",46725.00
19187,"Webster County, Iowa",52093.00
19189,"Winnebago County, Iowa",54433.00
19191,"Winneshiek County, Iowa",61807.00
19193,"Woodbury County, Iowa",60059.00
19195,"Worth County, Iowa",58587.00
19197,"Wright County, Iowa",54802.00
20001,"Allen County, Kansas",44423.00
20003,"Anderson County, Kansas",50646.00
20005,"Atchison County, Kansas",49332.00
20007,"Barber County, Kansas",47634.00
20009,"Barton County, Kansas",49991.00
20011,"Bourbon County, Kansas",41807.00
20013,"Brown County, Kansas",47529.00
20015,"Butler County, Kansas",65953.00
20017,"Chase County, Kansas",50981.00
20019,"Chautauqua County, Kansas",41129.00
20021,"Cherokee County, Kansas",44475.00
20023,"Cheyenne County, Kansas",43274.00
20025,"Clark County, Kansas",51235.00
20027,"Clay County, Kansas",52681.00
20029,"Cloud County, Kansas",44467.00
20031,"Coffey County, Kansas",58371.00
20033,"Comanche County, Kansas",46818.00
20035,"Cowley County, Kansas",47864.00
20037,"Crawford County, Kansas",43852.00
20039,"Decatur County, Kansas",44774.00
20041,"Dickinson County, Kansas",50605.00
20043,"Doniphan County, Kansas",50949.00
20045,"Douglas County, Kansas",57120.00
20047,"Edwards County, Kansas",46962.00
20049,"Elk County, Kansas",37360.00
20051,"Ellis County, Kansas",53840.00
20053,"Ellsworth County, Kansas",50261.00
20055,"Finney County, Kansas",56206.00
20057,"Ford County, Kansas",56052.00
20059,"Franklin County, Kansas",58033.00
20061,"Geary County, Kansas",50856.00
20063,"Gove County, Kansas",49626.00
20065,"Graham County, Kansas",41906.00
20067,"Grant County, Kansas",61614.00
20069,"Gray County, Kansas",65771.00
20071,"Greeley County, Kansas",51606.00
20073,"Greenwood County, Kansas",43083.00
20075,"Hamilton County, Kansas",51559.00
20077,"Harper County, Kansas",45570.00
20079,"Harvey County, Kansas",57934.00
20081,"Haskell County, Kansas",60808.00
20083,"Hodgeman County, Kansas",54058.00
20085,"Jackson County, Kansas",56330.00
20087,"Jefferson County, Kansas",69246.00
20089,"Jewell County, Kansas",44271.00
20091,"Johnson County, Kansas",87087.00
20093,"Kearny County, Kansas",63248.00
20095,"Kingman County, Kansas",56005.00
20097,"Kiowa County, Kansas",64399.00
20099,"Labette County, Kansas",44571.00
20101,"Lane County, Kansas",59240.00
20103,"Leavenworth County, Kansas",70807.00
20105,"Lincoln County, Kansas",44439.00
20107,"Linn County, Kansas",47153.00
20109,"Logan County, Kansas",50267.00
20111,"Lyon County, Kansas",47982.00
20113,"McPherson County, Kansas",58017.00
20115,"Marion County, Kansas",51712.00
20117,"Marshall County, Kansas",51066.00
20119,"Meade County, Kansas",67220.00
20121,"Miami County, Kansas",71770.00
20123,"Mitchell County, Kansas",51514.00
20125,"Montgomery County, Kansas",42479.00
20127,"Morris County, Kansas",49287.00
20129,"Morton County, Kansas",53785.00
20131,"Nemaha County, Kansas",59567.00
20133,"Neosho County, Kansas",46176.00
20135,"Ness County, Kansas",51757.00
20137,"Norton County, Kansas",47252.00
20139,"Osage County, Kansas",53864.00
20141,"Osborne County, Kansas",46101.00
20143,"Ottawa County, Kansas",56451.00
20145,"Pawnee County, Kansas",47039.00
20147,"Phillips County, Kansas",47405.00
20149,"Pottawatomie County, Kansas",69975.00
20151,"Pratt County, Kansas",52567.00
20153,"Rawlins County, Kansas",46638.00
20155,"Reno County, Kansas",49341.00
20157,"Republic County, Kansas",48566.00
20159,"Rice County, Kansas",51686.00
20161,"Riley County, Kansas",47057.00
20163,"Rooks County, Kansas",47365.00
20165,"Rush County, Kansas",44121.00
20167,"Russell County, Kansas",45879.00
20169,"Saline County, Kansas",53961.00
20171,"Scott County, Kansas",63790.00
20173,"Sedgwick County, Kansas",56381.00
20175,"Seward County, Kansas",50671.00
20177,"Shawnee County, Kansas",53612.00
20179,"Sheridan County, Kansas",50553.00
20181,"Sherman County, Kansas",45966.00
20183,"Smith County, Kansas",41899.00
20185,"Stafford County, Kansas",47835.00
20187,"Stanton County, Kansas",60136.00
20189,"Stevens County, Kansas",58817.00
20191,"Sumner County, Kansas",56946.00
20193,"Thomas County, Kansas",55345.00
20195,"Trego County, Kansas",48520.00
20197,"Wabaunsee County, Kansas",59744.00
20199,"Wallace County, Kansas",51350.00
20201,"Washington County, Kansas",48104.00
20203,"Wichita County, Kansas",59800.00
20205,"Wilson County, Kansas",45697.00
20207,"Woodson County, Kansas",43894.00
20209,"Wyandotte County, Kansas",47084.00
21001,"Adair County, Kentucky",37392.00
21003,"Allen County, Kentucky",44624.00
21005,"Anderson County, Kentucky",60908.00
21007,"Ballard County, Kentucky",47658.00
21009,"Barren County, Kentucky",42439.00
21011,"Bath County, Kentucky",44183.00
21013,"Bell County, Kentucky",29362.00
21015,"Boone County, Kentucky",77696.00
21017,"Bourbon County, Kentucky",48614.00
21019,"Boyd County, Kentucky",48020.00
21021,"Boyle County, Kentucky",47528.00
21023,"Bracken County, Kentucky",56432.00
21025,"Breathitt County, Kentucky",31182.00
21027,"Breckinridge County, Kentucky",47284.00
21029,"Bullitt County, Kentucky",61022.00
21031,"Butler County, Kentucky",43048.00
21033,"Caldwell County, Kentucky",43659.00
21035,"Calloway County, Kentucky",41873.00
21037,"Campbell County, Kentucky",60904.00
21039,"Carlisle County, Kentucky",41249.00
21041,"Carroll County, Kentucky",47623.00
21043,"Carter County, Kentucky",32906.00
21045,"Casey County, Kentucky",34358.00
21047,"Christian County, Kentucky",40299.00
21049,"Clark County, Kentucky",50162.00
21051,"Clay County, Kentucky",28146.00
21053,"Clinton County, Kentucky",31118.00
21055,"Crittenden County, Kentucky",43624.00
21057,"Cumberland County, Kentucky",33541.00
21059,"Daviess County, Kentucky",51441.00
21061,"Edmonson County, Kentucky",43151.00
21063,"Elliott County, Kentucky",35446.00
21065,"Estill County, Kentucky",35701.00
21067,"Fayette County, Kentucky",55358.00
21069,"Fleming County, Kentucky",42571.00
21071,"Floyd County, Kentucky",33218.00
21073,"Franklin County, Kentucky",53134.00
21075,"Fulton County, Kentucky",32355.00
21077,"Gallatin County, Kentucky",49060.00
21079,"Garrard County, Kentucky",51203.00
21081,"Grant County, Kentucky",53965.00
21083,"Graves County, Kentucky",46785.00
21085,"Grayson County, Kentucky",40780.00
21087,"Green County, Kentucky",36782.00
21089,"Greenup County, Kentucky",49457.00
21091,"Hancock County, Kentucky",56769.00
21093,"Hardin County, Kentucky",52278.00
21095,"Harlan County, Kentucky",29521.00
21097,"Harrison County, Kentucky",51709.00
21099,"Hart County, Kentucky",37038.00
21101,"Henderson County, Kentucky",51161.00
21103,"Henry County, Kentucky",53405.00
21105,"Hickman County, Kentucky",44290.00
21107,"Hopkins County, Kentucky",45512.00
21109,"Jackson County, Kentucky",35317.00
21111,"Jefferson County, Kentucky",55860.00
21113,"Jessamine County, Kentucky",59443.00
21115,"Johnson County, Kentucky",39381.00
21117,"Kenton County, Kentucky",64644.00
21119,"Knott County, Kentucky",32228.00
21121,"Knox County, Kentucky",30742.00
21123,"Larue County, Kentucky",45458.00
21125,"Laurel County, Kentucky",41425.00
21127,"Lawrence County, Kentucky",36667.00
21129,"Lee County, Kentucky",29124.00
21131,"Leslie County, Kentucky",31921.00
21133,"Letcher County, Kentucky",32321.00
21135,"Lewis County, Kentucky",35751.00
21137,"Lincoln County, Kentucky",42190.00
21139,"Livingston County, Kentucky",48182.00
21141,"Logan County, Kentucky",46742.00
21143,"Lyon County, Kentucky",48395.00
21145,"McCracken County, Kentucky",48950.00
21147,"McCreary County, Kentucky",30029.00
21149,"McLean County, Kentucky",48080.00
21151,"Madison County, Kentucky",51897.00
21153,"Magoffin County, Kentucky",30950.00
21155,"Marion County, Kentucky",45661.00
21157,"Marshall County, Kentucky",52388.00
21159,"Martin County, Kentucky",28925.00
21161,"Mason County, Kentucky",41807.00
21163,"Meade County, Kentucky",57613.00
21165,"Menifee County, Kentucky",34002.00
21167,"Mercer County, Kentucky",53921.00
21169,"Metcalfe County, Kentucky",35906.00
21171,"Monroe County, Kentucky",35596.00
21173,"Montgomery County, Kentucky",46629.00
21175,"Morgan County, Kentucky",35848.00
21177,"Muhlenberg County, Kentucky",43722.00
21179,"Nelson County, Kentucky",55602.00
21181,"Nicholas County, Kentucky",41428.00
21183,"Ohio County, Kentucky",44751.00
21185,"Oldham County, Kentucky",102136.00
21187,"Owen County, Kentucky",48998.00
21189,"Owsley County, Kentucky",26278.00
21191,"Pendleton County, Kentucky",54583.00
21193,"Perry County, Kentucky",33108.00
21195,"Pike County, Kentucky",37124.00
21197,"Powell County, Kentucky",37776.00
21199,"Pulaski County, Kentucky",41541.00
21201,"Robertson County, Kentucky",45146.00
21203,"Rockcastle County, Kentucky",37732.00
21205,"Rowan County, Kentucky",41196.00
21207,"Russell County, Kentucky",34648.00
21209,"Scott County, Kentucky",73500.00
21211,"Shelby County, Kentucky",66056.00
21213,"Simpson County, Kentucky",51769.00
21215,"Spencer County, Kentucky",85899.00
21217,"Taylor County, Kentucky",45429.00
21219,"Todd County, Kentucky",51027.00
21221,"Trigg County, Kentucky",49767.00
21223,"Trimble County, Kentucky",51674.00
21225,"Union County, Kentucky",47067.00
21227,"Warren County, Kentucky",53478.00
21229,"Washington County, Kentucky",50246.00
21231,"Wayne County, Kentucky",33701.00
21233,"Webster County, Kentucky",47132.00
21235,"Whitley County, Kentucky",36863.00
21237,"Wolfe County, Kentucky",30144.00
21239,"Woodford County, Kentucky",66164.00
22001,"Acadia Parish, Louisiana",40484.00
22003,"Allen Parish, Louisiana",44395.00
22005,"Ascension Parish, Louisiana",77758.00
22007,"Assumption Parish, Louisiana",48120.00
22009,"Avoyelles Parish, Louisiana",37731.00
22011,"Beauregard Parish, Louisiana",57005.00
22013,"Bienville Parish, Louisiana",34047.00
22015,"Bossier Parish, Louisiana",56754.00
22017,"Caddo Parish, Louisiana",40467.00
22019,"Calcasieu Parish, Louisiana",50531.00
22021,"Caldwell Parish, Louisiana",40842.00
22023,"Cameron Parish, Louisiana",57299.00
22025,"Catahoula Parish, Louisiana",35812.00
22027,"Claiborne Parish, Louisiana",33659.00
22029,"Concordia Parish, Louisiana",35840.00
22031,"De Soto Parish, Louisiana",44457.00
22033,"East Baton Rouge Parish, Louisiana",52945.00
22035,"East Carroll Parish, Louisiana",27714.00
22037,"East Feliciana Parish, Louisiana",45174.00
22039,"Evangeline Parish, Louisiana",34113.00
22041,"Franklin Parish, Louisiana",34446.00
22043,"Grant Parish, Louisiana",43502.00
22045,"Iberia Parish, Louisiana",42909.00
22047,"Iberville Parish, Louisiana",47917.00
22049,"Jackson Parish, Louisiana",40828.00
22051,"Jefferson Parish, Louisiana",50871.00
22053,"Jefferson Davis Parish, Louisiana",44492.00
22055,"Lafayette Parish, Louisiana",57821.00
22057,"Lafourche Parish, Louisiana",52651.00
22059,"LaSalle Parish, Louisiana",45742.00
22061,"Lincoln Parish, Louisiana",36525.00
22063,"Livingston Parish, Louisiana",63088.00
22065,"Madison Parish, Louisiana",28452.00
22067,"Morehouse Parish, Louisiana",34023.00
22069,"Natchitoches Parish, Louisiana",36298.00
22071,"Orleans Parish, Louisiana",38855.00
22073,"Ouachita Parish, Louisiana",44371.00
22075,"Plaquemines Parish, Louisiana",58643.00
22077,"Pointe Coupee Parish, Louisiana",46603.00
22079,"Rapides Parish, Louisiana",48116.00
22081,"Red River Parish, Louisiana",36865.00
22083,"Richland Parish, Louisiana",35103.00
22085,"Sabine Parish, Louisiana",36423.00
22087,"St Bernard Parish, Louisiana",43983.00
22089,"St Charles Parish, Louisiana",67585.00
22091,"St Helena Parish, Louisiana",38699.00
22093,"St James Parish, Louisiana",53903.00
22095,"St John the Baptist Parish, Louisiana",50830.00
22097,"St Landry Parish, Louisiana",36624.00
22099,"St Martin Parish, Louisiana",46229.00
22101,"St Mary Parish, Louisiana",39764.00
22103,"St Tammany Parish, Louisiana",67054.00
22105,"Tangipahoa Parish, Louisiana",47128.00
22107,"Tensas Parish, Louisiana",28962.00
22109,"Terrebonne Parish, Louisiana",51665.00
22111,"Union Parish, Louisiana",43584.00
22113,"Vermilion Parish, Louisiana",48263.00
22115,"Vernon Parish, Louisiana",47664.00
22117,"Washington Parish, Louisiana",36850.00
22119,"Webster Parish, Louisiana",35070.00
22121,"West Baton Rouge Parish, Louisiana",58205.00
22123,"West Carroll Parish, Louisiana",39332.00
22125,"West Feliciana Parish, Louisiana",60296.00
22127,"Winn Parish, Louisiana",40133.00
23001,"Androscoggin County, Maine",49935.00
23003,"Aroostook County, Maine",39450.00
23005,"Cumberland County, Maine",71586.00
23007,"Franklin County, Maine",49561.00
23009,"Hancock County, Maine",52148.00
23011,"Kennebec County, Maine",52154.00
23013,"Knox County, Maine",56678.00
23015,"Lincoln County, Maine",56211.00
23017,"Oxford County, Maine",44243.00
23019,"Penobscot County, Maine",47840.00
23021,"Piscataquis County, Maine",40066.00
23023,"Sagadahoc County, Maine",65969.00
23025,"Somerset County, Maine",43755.00
23027,"Waldo County, Maine",49482.00
23029,"Washington County, Maine",39522.00
23031,"York County, Maine",65984.00
24001,"Allegany County, Maryland",43535.00
24003,"Anne Arundel County, Maryland",97051.00
24005,"Baltimore County, Maryland",75836.00
24009,"Calvert County, Maryland",106270.00
24011,"Caroline County, Maryland",56627.00
24013,"Carroll County, Maryland",95956.00
24015,"Cecil County, Maryland",72739.00
24017,"Charles County, Maryland",92616.00
24019,"Dorchester County, Maryland",48682.00
24021,"Frederick County, Maryland",95196.00
24023,"Garrett County, Maryland",49147.00
24025,"Harford County, Maryland",87959.00
24027,"Howard County, Maryland",116719.00
24029,"Kent County, Maryland",55514.00
24031,"Montgomery County, Maryland",107758.00
24033,"Prince George's County, Maryland",82445.00
24035,"Queen Anne's County, Maryland",93751.00
24037,"St Mary's County, Maryland",89964.00
24039,"Somerset County, Maryland",42098.00
24041,"Talbot County, Maryland",64245.00
24043,"Washington County, Maryland",62556.00
24045,"Wicomico County, Maryland",54313.00
24047,"Worcester County, Maryland",59266.00
24510,"Baltimore city, Maryland",50501.00
25001,"Barnstable County, Massachusetts",69001.00
25003,"Berkshire County, Massachusetts",58375.00
25005,"Bristol County, Massachusetts",66005.00
25007,"Dukes County, Massachusetts",70224.00
25009,"Essex County, Massachusetts",76373.00
25011,"Franklin County, Massachusetts",58992.00
25013,"Hampden County, Massachusetts",52682.00
25015,"Hampshire County, Massachusetts",74456.00
25017,"Middlesex County, Massachusetts",100374.00
25019,"Nantucket County, Massachusetts",97525.00
25021,"Norfolk County, Massachusetts",100184.00
25023,"Plymouth County, Massachusetts",89678.00
25025,"Suffolk County, Massachusetts",68743.00
25027,"Worcester County, Massachusetts",71767.00
26001,"Alcona County, Michigan",39862.00
26003,"Alger County, Michigan",47441.00
26005,"Allegan County, Michigan",62247.00
26007,"Alpena County, Michigan",42792.00
26009,"Antrim County, Michigan",56456.00
26011,"Arenac County, Michigan",42540.00
26013,"Baraga County, Michigan",43435.00
26015,"Barry County, Michigan",64121.00
26017,"Bay County, Michigan",50576.00
26019,"Benzie County, Michigan",51905.00
26021,"Berrien County, Michigan",51509.00
26023,"Branch County, Michigan",50477.00
26025,"Calhoun County, Michigan",48413.00
26027,"Cass County, Michigan",55978.00
26029,"Charlevoix County, Michigan",54491.00
26031,"Cheboygan County, Michigan",48589.00
26033,"Chippewa County, Michigan",47380.00
26035,"Clare County, Michigan",39394.00
26037,"Clinton County, Michigan",70967.00
26039,"Crawford County, Michigan",46930.00
26041,"Delta County, Michigan",49292.00
26043,"Dickinson County, Michigan",52348.00
26045,"Eaton County, Michigan",66716.00
26047,"Emmet County, Michigan",58891.00
26049,"Genesee County, Michigan",48370.00
26051,"Gladwin County, Michigan",44635.00
26053,"Gogebic County, Michigan",39934.00
26055,"Grand Traverse County, Michigan",64591.00
26057,"Gratiot County, Michigan",48988.00
26059,"Hillsdale County, Michigan",50388.00
26061,"Houghton County, Michigan",42282.00
26063,"Huron County, Michigan",45817.00
26065,"Ingham County, Michigan",52837.00
26067,"Ionia County, Michigan",61667.00
26069,"Iosco County, Michigan",41256.00
26071,"Iron County, Michigan",40959.00
26073,"Isabella County, Michigan",47056.00
26075,"Jackson County, Michigan",52047.00
26077,"Kalamazoo County, Michigan",55881.00
26079,"Kalkaska County, Michigan",46068.00
26081,"Kent County, Michigan",61675.00
26083,"Keweenaw County, Michigan",51641.00
26085,"Lake County, Michigan",36044.00
26087,"Lapeer County, Michigan",65209.00
26089,"Leelanau County, Michigan",67349.00
26091,"Lenawee County, Michigan",55762.00
26093,"Livingston County, Michigan",84048.00
26095,"Luce County, Michigan",43196.00
26097,"Mackinac County, Michigan",46645.00
26099,"Macomb County, Michigan",62191.00
26101,"Manistee County, Michigan",47401.00
26103,"Marquette County, Michigan",54093.00
26105,"Mason County, Michigan",51083.00
26107,"Mecosta County, Michigan",45804.00
26109,"Menominee County, Michigan",46486.00
26111,"Midland County, Michigan",58057.00
26113,"Missaukee County, Michigan",48413.00
26115,"Monroe County, Michigan",62522.00
26117,"Montcalm County, Michigan",50396.00
26119,"Montmorency County, Michigan",40650.00
26121,"Muskegon County, Michigan",49960.00
26123,"Newaygo County, Michigan",48860.00
26125,"Oakland County, Michigan",80319.00
26127,"Oceana County, Michigan",50374.00
26129,"Ogemaw County, Michigan",41201.00
26131,"Ontonagon County, Michigan",40798.00
26133,"Osceola County, Michigan",45607.00
26135,"Oscoda County, Michigan",38927.00
26137,"Otsego County, Michigan",51292.00
26139,"Ottawa County, Michigan",70420.00
26141,"Presque Isle County, Michigan",45502.00
26143,"Roscommon County, Michigan",38613.00
26145,"Saginaw County, Michigan",48805.00
26147,"St Clair County, Michigan",56557.00
26149,"St Joseph County, Michigan",52689.00
26151,"Sanilac County, Michigan",46184.00
26153,"Schoolcraft County, Michigan",44887.00
26155,"Shiawassee County, Michigan",54149.00
26157,"Tuscola County, Michigan",51113.00
26159,"Van Buren County, Michigan",57363.00
26161,"Washtenaw County, Michigan",72267.00
26163,"Wayne County, Michigan",46440.00
26165,"Wexford County, Michigan",46396.00
27001,"Aitkin County, Minnesota",44016.00
27003,"Anoka County, Minnesota",82284.00
27005,"Becker County, Minnesota",59440.00
27007,"Beltrami County, Minnesota",47073.00
27009,"Benton County, Minnesota",61341.00
27011,"Big Stone County, Minnesota",51058.00
27013,"Blue Earth County, Minnesota",58132.00
27015,"Brown County, Minnesota",60626.00
27017,"Carlton County, Minnesota",60412.00
27019,"Carver County, Minnesota",104248.00
27021,"Cass County, Minnesota",48651.00
27023,"Chippewa County, Minnesota",53540.00
27025,"Chisago County, Minnesota",82814.00
27027,"Clay County, Minnesota",65914.00
27029,"Clearwater County, Minnesota",51475.00
27031,"Cook County, Minnesota",54465.00
27033,"Cottonwood County, Minnesota",51788.00
27035,"Crow Wing County, Minnesota",53481.00
27037,"Dakota County, Minnesota",86403.00
27039,"Dodge County, Minnesota",75955.00
27041,"Douglas County, Minnesota",60979.00
27043,"Faribault County, Minnesota",52560.00
27045,"Fillmore County, Minnesota",58761.00
27047,"Freeborn County, Minnesota",52010.00
27049,"Goodhue County, Minnesota",67039.00
27051,"Grant County, Minnesota",54917.00
27053,"Hennepin County, Minnesota",76067.00
27055,"Houston County, Minnesota",59613.00
27057,"Hubbard County, Minnesota",55687.00
27059,"Isanti County, Minnesota",73468.00
27061,"Itasca County, Minnesota",53143.00
27063,"Jackson County, Minnesota",57786.00
27065,"Kanabec County, Minnesota",56950.00
27067,"Kandiyohi County, Minnesota",60579.00
27069,"Kittson County, Minnesota",54438.00
27071,"Koochiching County, Minnesota",46281.00
27073,"Lac qui Parle County, Minnesota",52445.00
27075,"Lake County, Minnesota",61015.00
27077,"Lake of the Woods County, Minnesota",52058.00
27079,"Le Sueur County, Minnesota",67269.00
27081,"Lincoln County, Minnesota",51305.00
27083,"Lyon County, Minnesota",57690.00
27085,"McLeod County, Minnesota",61959.00
27087,"Mahnomen County, Minnesota",43162.00
27089,"Marshall County, Minnesota",58105.00
27091,"Martin County, Minnesota",50821.00
27093,"Meeker County, Minnesota",66557.00
27095,"Mille Lacs County, Minnesota",53289.00
27097,"Morrison County, Minnesota",57471.00
27099,"Mower County, Minnesota",53387.00
27101,"Murray County, Minnesota",59938.00
27103,"Nicollet County, Minnesota",66209.00
27105,"Nobles County, Minnesota",55766.00
27107,"Norman County, Minnesota",48799.00
27109,"Olmsted County, Minnesota",76001.00
27111,"Otter Tail County, Minnesota",53778.00
27113,"Pennington County, Minnesota",57494.00
